Id,LotFrontage,LotArea,Street,LotShape,Utilities,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_NA,Alley_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_Wall,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr
1461,0.5261504434922363,0.3639291245176625,0.0642603102559526,0.7030093964383793,0.0,-0.2079919142566335,1Story,-0.7511012457179033,0.4007660440530269,-0.3409446064820429,-1.072884634665803,-0.5633159080203556,-0.6781015029109636,-0.2235181393135314,-0.499340084718973,0.1643354689189566,-0.5757377732353804,-0.253480929105388,0.063935966171688,0.6905073128351169,0.5175368221470568,-0.64806399435462,-0.3670598243224491,-1.2111885570790062,0.2727161152713911,-0.6545613188884006,-0.7752535064732546,-0.0804831133712052,-1.2155878190981488,-0.8180684635959878,-0.258159799256025,-1.0287196747072236,-0.751039548929461,-1.0295425363984048,-0.2039098624817015,-0.7719869552354853,-0.9183347288308786,0.2381388200980012,-0.898055193925571,-0.9501432136313972,0.1997388367838147,-0.7942371457514692,-0.9847037528056056,1.1855112365796932,0.2940324712805538,0.271152519779778,0.3391137242338486,0.3666783160178591,-0.7016277439292454,-0.3607383000022199,-0.0888266537951908,1.818959508683988,-0.0572269375060538,-0.0450207571217038,1.954745609994644,,-0.0922435384048229,-0.0382807250492253,1.7139053747950546,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1462,0.5737878816414294,0.8978606465841876,0.0642603102559526,-1.0901561794420325,0.0,-0.2079919142566335,1Story,-0.0548771558180173,0.4007660440530269,-0.4396949070757368,-1.214908407414396,0.04705661823792,-0.6781015029109636,-0.2235181393135314,-0.499340084718973,0.1643354689189566,-0.5757377732353804,0.6899595697843087,1.0637138726387034,-0.2962215504620776,-0.2976893126873453,-0.3372336401734294,0.6393028431843487,-1.2111885570790062,0.2727161152713911,0.4332981715982624,-0.7752535064732546,-0.0804831133712052,-0.323539410380297,-0.8180684635959878,-0.258159799256025,-1.0287196747072236,1.2376477503229593,0.1759972393682668,-0.2039098624817015,0.7418960658513063,-0.2553706668000759,0.2381388200980012,-0.898055193925571,-0.9501432136313972,0.1930068446642241,-0.7942371457514692,-0.9847037528056056,-0.7385180411038147,0.2940324712805538,0.271152519779778,0.3391137242338486,2.3478672670516176,-0.1788259901749585,-0.3607383000022199,-0.0888266537951908,-0.3015430167709078,-0.0572269375060538,-0.0450207571217038,-0.4842286017917175,Gar2,19.730438206654604,-0.0382807250492253,1.7139053747950546,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1463,0.2403258145970776,0.8096458733731966,0.0642603102559526,-1.0901561794420325,0.0,-0.2079919142566335,2Story,-0.7511012457179033,-0.4974177628185035,0.8440590006422832,0.6787418959001779,-0.5633159080203556,-0.6781015029109636,-0.2235181393135314,0.5720381264648233,0.1643354689189566,-0.5757377732353804,1.161679819229157,0.7736684140592617,-0.2962215504620776,-0.2976893126873453,-0.9520377966053432,-0.2634967757647026,-0.1655529921214498,0.2727161152713911,-0.5741652364505871,0.8919440851915289,-0.0804831133712052,0.294507985960016,-0.8180684635959878,-0.258159799256025,0.7730834530212749,1.2376477503229593,0.1759972393682668,-0.2039098624817015,-0.7719869552354853,-0.2553706668000759,0.2381388200980012,0.647065711660995,0.7160334073880842,0.2805227422189023,1.423546577983255,0.302646404312117,0.0439819043655545,0.2940324712805538,0.271152519779778,0.3391137242338486,0.9304949344938694,-0.2078705320501966,-0.3607383000022199,-0.0888266537951908,-0.3015430167709078,-0.0572269375060538,-0.0450207571217038,1.954745609994644,,-0.0922435384048229,-1.1406144983417228,1.7139053747950546,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1464,0.43087556719385,0.0320639365110964,0.0642603102559526,-1.0901561794420325,0.0,-0.2079919142566335,2Story,-0.0548771558180173,0.4007660440530269,0.8769757675068479,0.6787418959001779,-0.4502839587132675,-0.6781015029109636,-0.2235181393135314,-0.499340084718973,0.1643354689189566,-0.5757377732353804,1.161679819229157,0.3583760529114244,-0.2962215504620776,-0.2976893126873453,-0.5246460596062061,-0.2679995170063437,0.8800825728361065,0.2727161152713911,-0.5791899916029505,0.8372428803294889,-0.0804831133712052,0.2430040362649899,-0.8180684635959878,-0.258159799256025,0.7730834530212749,1.2376477503229593,0.1759972393682668,-0.2039098624817015,0.7418960658513063,0.4075933952307268,0.2381388200980012,0.647065711660995,1.271425614394578,0.2827667395920991,1.423546577983255,0.302646404312117,-0.0112533859028715,0.2940324712805538,0.271152519779778,0.3391137242338486,2.0894513169167794,-0.1788259901749585,-0.3607383000022199,-0.0888266537951908,-0.3015430167709078,-0.0572269375060538,-0.0450207571217038,-0.4842286017917175,,-0.0922435384048229,-0.0382807250492253,1.7139053747950546,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1465,-1.2364347680279086,-0.9718080707618068,0.0642603102559526,-1.0901561794420325,0.0,-0.2079919142566335,1Story,1.3375710239817546,-0.4974177628185035,0.6794751663194601,0.3946943504029918,-0.5633159080203556,1.0276745190667889,-0.2235181393135314,0.5720381264648233,0.1643354689189566,-0.5757377732353804,0.6899595697843087,-0.3865134202585057,-0.2962215504620776,-0.2976893126873453,1.0592174363317728,0.5289856827641405,0.8800825728361065,0.2727161152713911,0.3101916703653605,-0.7752535064732546,-0.0804831133712052,-0.4244871517825481,-0.8180684635959878,-0.258159799256025,0.7730834530212749,-0.751039548929461,-1.0295425363984048,-0.2039098624817015,0.7418960658513063,-0.9183347288308786,0.2381388200980012,-0.898055193925571,-0.9501432136313972,0.2693027553529178,0.3146547161158929,0.302646404312117,0.1544524849024066,0.2940324712805538,0.271152519779778,0.3391137242338486,-0.7296317754632718,0.4891984729555192,-0.3607383000022199,-0.0888266537951908,2.2430600137749668,-0.0572269375060538,-0.0450207571217038,-0.4842286017917175,,-0.0922435384048229,-1.875503680536721,1.7139053747950546,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1466,0.2879632527462707,0.0365049548420845,0.0642603102559526,-1.0901561794420325,0.0,-0.2079919142566335,2Story,-0.0548771558180173,-0.4974177628185035,0.7123919331840248,0.4893768655687205,-0.5633159080203556,-0.6781015029109636,-0.2235181393135314,0.5720381264648233,0.1643354689189566,-0.5757377732353804,-1.1969214279950848,-0.9644070233372422,-0.2962215504620776,-0.2976893126873453,0.478696039552196,-0.6349729282000978,-0.1655529921214498,0.2727161152713911,-0.9887075365205626,1.3462019168719477,-0.0804831133712052,0.3480720936428432,-0.8180684635959878,-0.258159799256025,0.7730834530212749,1.2376477503229593,0.1759972393682668,-0.2039098624817015,-0.7719869552354853,0.4075933952307268,0.2381388200980012,0.647065711660995,0.7160334073880842,0.2715467527261147,1.423546577983255,0.302646404312117,-0.1493416115739367,0.2940324712805538,0.271152519779778,0.3391137242338486,0.4998016842691393,0.5182430148307574,-0.3607383000022199,-0.0888266537951908,-0.3015430167709078,-0.0572269375060538,-0.0450207571217038,-0.4842286017917175,,-0.0922435384048229,-0.7731699072442236,1.7139053747950546,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1467,-0.2836860050440465,-0.3712612737304601,0.0642603102559526,-1.0901561794420325,0.0,-0.2079919142566335,1Story,-0.0548771558180173,1.2989498509245574,0.6794751663194601,1.104813214145957,-0.5633159080203556,-0.6781015029109636,2.324239401768051,0.5720381264648233,0.1643354689189566,-0.5757377732353804,0.6899595697843087,1.090081641600471,-0.2962215504620776,-0.2976893126873453,-0.7326281348303851,0.2768321732322358,0.8800825728361065,0.2727161152713911,0.0765405557804652,-0.7752535064732546,-0.0804831133712052,-0.6160818446480452,1.0674953411220949,-0.258159799256025,0.7730834530212749,-0.751039548929461,0.1759972393682668,-0.2039098624817015,-0.7719869552354853,-0.2553706668000759,0.2381388200980012,-0.898055193925571,-0.9501432136313972,0.2693027553529178,1.423546577983255,0.302646404312117,-0.2414004286879801,0.2940324712805538,0.271152519779778,0.3391137242338486,3.0526380401466304,-0.3966600542392447,-0.3607383000022199,-0.0888266537951908,-0.3015430167709078,-0.0572269375060538,-0.0450207571217038,2.7677370139234307,Shed,0.7006637313975542,-1.1406144983417228,1.7139053747950546,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1468,-0.2836860050440465,-0.2860744675633245,0.0642603102559526,-1.0901561794420325,0.0,-0.2079919142566335,2Story,-0.0548771558180173,-0.4974177628185035,0.8769757675068479,0.6787418959001779,-0.5633159080203556,-0.6781015029109636,-0.2235181393135314,0.5720381264648233,0.1643354689189566,-0.5757377732353804,-1.1969214279950848,-0.9644070233372422,-0.2962215504620776,-0.2976893126873453,0.5381194896162472,-0.5764372920587627,-0.1655529921214498,0.2727161152713911,-0.9233857195398392,0.8324862538197463,-0.0804831133712052,-0.043357924039355,-0.8180684635959878,-0.258159799256025,0.7730834530212749,1.2376477503229593,0.1759972393682668,-0.2039098624817015,-0.7719869552354853,0.4075933952307268,0.2381388200980012,0.647065711660995,1.271425614394578,0.2827667395920991,1.423546577983255,0.302646404312117,-0.3656798317919388,0.2940324712805538,0.271152519779778,0.3391137242338486,-0.7296317754632718,0.3875425763921857,-0.3607383000022199,-0.0888266537951908,-0.3015430167709078,-0.0572269375060538,-0.0450207571217038,-0.4842286017917175,,-0.0922435384048229,-0.4057253161467244,1.7139053747950546,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1469,0.7643376342382018,0.0720331014899894,0.0642603102559526,0.7030093964383793,0.0,-0.2079919142566335,1Story,0.6413469340818686,-0.4974177628185035,0.6136416325903309,0.3000118352372631,-0.5633159080203556,-0.6781015029109636,-0.2235181393135314,0.5720381264648233,0.1643354689189566,2.221159267221068,1.161679819229157,0.4352820457165794,-0.2962215504620776,-0.2976893126873453,0.2501443085366147,0.574013095180552,-0.1655529921214498,0.2727161152713911,0.4634467025124424,-0.7752535064732546,-0.0804831133712052,-0.2988175145266844,1.0674953411220949,-0.258159799256025,-1.0287196747072236,1.2376477503229593,-1.0295425363984048,-0.2039098624817015,0.7418960658513063,-0.9183347288308786,0.2381388200980012,0.647065711660995,-0.3947510066249034,0.2648147606065241,-0.7942371457514692,0.302646404312117,0.1544524849024066,0.2940324712805538,0.271152519779778,0.3391137242338486,0.7738792071394222,-0.7016277439292454,-0.3607383000022199,-0.0888266537951908,-0.3015430167709078,-0.0572269375060538,-0.0450207571217038,-0.4842286017917175,,-0.0922435384048229,-1.5080590894392218,1.7139053747950546,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1470,0.0497760620003052,-0.2864781965025053,0.0642603102559526,0.7030093964383793,0.0,-0.2079919142566335,1Story,-1.4473253356177893,-0.4974177628185035,-0.0446937047009613,-0.6468133164200238,-0.5633159080203556,-0.6781015029109636,-0.2235181393135314,-0.499340084718973,0.1643354689189566,-0.5757377732353804,0.6899595697843087,0.8022334971011764,1.6772361761323114,0.1438915103479558,-1.2651536680966895,-0.3670598243224491,-1.2111885570790062,0.2727161152713911,-0.689734604954944,-0.7752535064732546,-0.0804831133712052,-1.2444300309273633,1.0674953411220949,-0.258159799256025,-1.0287196747072236,-0.751039548929461,-1.0295425363984048,-0.2039098624817015,-0.7719869552354853,-1.5812987908616811,0.2381388200980012,-0.898055193925571,-0.9501432136313972,0.2199348131425866,1.423546577983255,0.302646404312117,0.2419083611607479,0.2940324712805538,0.271152519779778,0.3391137242338486,1.1497569527900957,-0.7016277439292454,-0.3607383000022199,-0.0888266537951908,-0.3015430167709078,-0.0572269375060538,-0.0450207571217038,1.954745609994644,,-0.0922435384048229,-0.7731699072442236,1.7139053747950546,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
